IP ADDR            PORT                APPLICATION                                 CLASS  DPI/AppMap  IDLE TIME MS
18.66.192.108       443                   APP_ONET                         APP_CLASS_WEB         DPI        184806
87.116.46.90         80                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        208809
52.97.250.226       443                APP_OUTLOOK        APP_CLASS_BUSINESS_APPLICATION         DPI        469589
20.50.73.10         443        APP_TENCENT_MEETING      APP_CLASS_BUSINESS_COLLABORATION         APM        155980
10.71.114.60      38750                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        147085
10.71.113.250     50071                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        378771
10.230.134.18        53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM           569
10.71.114.60      14842                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI         91079
10.72.112.46        135                APP_MS_DFSR             APP_CLASS_NETWORK_SERVICE         DPI        560722
142.250.186.202     443             APP_GOOGLE_API                         APP_CLASS_WEB         DPI         86522
10.71.114.60      26277                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        242651
10.20.33.13       51440                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        281883
8.253.193.240        80         APP_WINDOWS_UPDATE                         APP_CLASS_WEB         DPI        241573
44.232.218.68      9930                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        213367
10.71.114.60      15472                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        193656
10.23.112.56       8037                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        296057
10.71.114.60      25523                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        281324
10.71.114.60      30794                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI         27067
10.71.114.119     52617                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        333031
10.71.114.119     51991                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        350671
10.20.21.205      51865                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        504386
52.112.95.99        443               APP_MS_TEAMS  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI           287
52.97.201.98        443                APP_OUTLOOK        APP_CLASS_BUSINESS_APPLICATION         DPI         40423
10.71.114.60      33070                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        324433
10.71.114.60       2819                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        359454
192.168.1.107      7680                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        525181
104.80.20.211       443               APP_ONEDRIVE                         APP_CLASS_WEB         DPI        467224
10.71.114.60      36172                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI         12960
88.221.134.219      443              APP_OFFICE365      APP_CLASS_BUSINESS_COLLABORATION         DPI        472743
162.252.72.91       443             APP_LIVEPERSON                         APP_CLASS_WEB         DPI        344810
10.71.114.60       8123                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        178762
40.99.205.34        443                APP_OUTLOOK        APP_CLASS_BUSINESS_APPLICATION         DPI        520241
52.97.170.34        443                APP_OUTLOOK        APP_CLASS_BUSINESS_APPLICATION         DPI        286497
10.71.114.60      51255                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        560435
10.239.157.240       53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM        343155
10.71.114.60       2269                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        350229
10.71.114.60      37763                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        336758
194.58.206.148      123                    APP_NTP             APP_CLASS_NETWORK_SERVICE         APM         37480
10.71.112.196     59624                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        195122
52.97.190.34        443                APP_OUTLOOK        APP_CLASS_BUSINESS_APPLICATION         DPI        416047
40.126.32.160       443              APP_MICROSOFT                         APP_CLASS_WEB         DPI        190021
10.71.114.60      52856                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        210582
10.71.114.60       9072                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        252026
10.9.250.2          389                   APP_LDAP              APP_CLASS_AUTHENTICATION         DPI          3873
3.120.221.108       443                 APP_AMAZON                         APP_CLASS_WEB         DPI           830
10.71.114.60      38879                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI         72348
10.20.36.194      57933                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        201209
10.71.113.250     50595                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        119333
20.190.159.5        443              APP_OFFICE365      APP_CLASS_BUSINESS_COLLABORATION         APM        302112
10.20.36.194      57278                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        531037
35.186.227.140      443                APP_MOZILLA                         APP_CLASS_WEB         DPI        219855
10.90.8.54        58588                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        567460
10.71.114.60       7123                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        350310
2.21.35.219         443              APP_MICROSOFT                         APP_CLASS_WEB         DPI        469288
10.20.21.205      52027                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        158940
199.232.190.217     443                    APP_SSL           APP_CLASS_TUNNELING_AND_VPN         DPI        256048
52.114.142.199      443                  APP_SKYPE      APP_CLASS_BUSINESS_COLLABORATION         DPI         49335
10.71.114.60      12334                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        457422
10.104.64.235       389                   APP_LDAP              APP_CLASS_AUTHENTICATION         DPI         57862
52.114.142.198      443               APP_MS_TEAMS  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI         49335
10.20.67.241      12249                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        143677
52.32.28.115       9930                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        309938
165.225.206.44      443             APP_HTTP_PROXY             APP_CLASS_NETWORK_SERVICE         DPI         89502
10.104.64.99         53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM        166695
10.71.112.84      54895                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        150885
10.71.114.119       443                    APP_SSL           APP_CLASS_TUNNELING_AND_VPN         DPI        503405
10.71.114.60       2750                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        294775
40.101.83.194       443                APP_OUTLOOK        APP_CLASS_BUSINESS_APPLICATION         DPI        202957
10.104.64.10         53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM        166695
10.71.114.60      52660                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        102391
192.168.0.100      7680                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI         41895
20.50.73.9          443        APP_TENCENT_MEETING      APP_CLASS_BUSINESS_COLLABORATION         APM        435800
10.20.34.9        62865                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        267139
87.116.46.90        443                    APP_SSL           APP_CLASS_TUNNELING_AND_VPN         DPI        253483
10.71.113.250     51564                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        359498
10.71.114.60      32632                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI         42073
54.71.174.166       443                 APP_AMAZON                         APP_CLASS_WEB         DPI        394215
10.20.21.205      51999                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        251182
10.72.112.47      64891                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        367318
10.71.114.60      49780                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        174773
104.47.56.31        443                APP_OUTLOOK        APP_CLASS_BUSINESS_APPLICATION         DPI        223905
10.71.114.60      16678                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        541836
10.71.114.60      22525                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        373779
10.90.8.54        58589                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        567461
52.113.206.195      443               APP_MS_TEAMS  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI        270483
10.71.114.60      29030                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI         78085
52.97.190.40         80  APP_SKYPE4BUSINESS_ONLINE      APP_CLASS_BUSINESS_COLLABORATION         DPI        390120
10.71.114.60      23276                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        583618
10.45.34.182       7680                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        404704
8.8.4.4              53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM         15930
52.109.68.28        443              APP_OFFICE365      APP_CLASS_BUSINESS_COLLABORATION         APM        187669
10.20.36.194      57685                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        306507
52.97.190.40        443              APP_OFFICE365      APP_CLASS_BUSINESS_COLLABORATION         APM        390177
199.232.138.248     443                APP_SPOTIFY                       APP_CLASS_MEDIA         DPI        181597
104.80.21.93        443              APP_OFFICE365      APP_CLASS_BUSINESS_COLLABORATION         DPI        214892
10.71.114.60      24433                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        523237
40.126.32.140       443              APP_MICROSOFT                         APP_CLASS_WEB         DPI        193418
10.90.8.55        57752                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        567846
52.113.194.132        0                   APP_ICMP             APP_CLASS_NETWORK_SERVICE         DPI        490245
10.104.64.9          53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM        166695
10.71.114.60      23380                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        218289
10.71.114.60      14982                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        239671
192.168.0.12       7680                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI         81943
10.23.112.56       5508                    APP_SSL           APP_CLASS_TUNNELING_AND_VPN         DPI          6471
10.20.36.194      57809                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        246538
10.20.33.13       51441                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        281759
10.71.114.60      15745                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI         78234
172.217.168.226     443                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        437469
10.71.114.60      12969                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        150283
10.188.168.131     7680                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        243357
10.71.114.60      49417                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        163574
10.20.36.194      57516                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        408997
10.71.114.60      24682                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        181815
10.71.112.84        389                   APP_LDAP              APP_CLASS_AUTHENTICATION         DPI        302613
192.168.1.101      7680                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        544167
10.71.114.60      36338                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        110223
10.20.21.205      51947                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        354486
10.104.64.10        389                   APP_LDAP              APP_CLASS_AUTHENTICATION         DPI         57862
10.16.5.10           53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM         71280
142.251.36.13       443                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        182505
10.71.114.60      14407                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        522702
20.190.159.19       443              APP_OFFICE365      APP_CLASS_BUSINESS_COLLABORATION         APM        212511
10.71.114.60      52823                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        166590
192.168.7.104      7680                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        247280
10.71.50.102      52685                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        566120
10.71.114.60      31570                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        312615
66.160.134.61       443                  APP_HTTP2                         APP_CLASS_WEB         DPI        104812
52.239.141.196      443              APP_MICROSOFT                         APP_CLASS_WEB         DPI        189882
54.93.179.43        443           APP_SAMSUNG_APPS                         APP_CLASS_WEB         DPI        395235
10.71.114.60       7666                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        111996
10.71.114.60       9125                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        191852
68.232.34.200       443               APP_MS_TEAMS  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI        195791
10.71.112.203     49685                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        232940
10.71.114.119     57829                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        197952
10.71.114.60      22994                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        103591
204.79.197.239      443              APP_MICROSOFT                         APP_CLASS_WEB         DPI          1071
178.159.135.230    7680                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        164238
142.251.36.33       443                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI         60680
172.67.184.146      443                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI         27190
52.112.115.26       443               APP_MS_TEAMS  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI        347012
172.217.16.2        443             APP_GOOGLE_ADS                         APP_CLASS_WEB         DPI        205934
20.189.173.7        443               APP_MS_TEAMS  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI         22530
172.217.20.162      443             APP_GOOGLE_ADS                         APP_CLASS_WEB         DPI        204407
201.159.221.67      443                  APP_HTTP2                         APP_CLASS_WEB         DPI        122237
142.251.36.42       443                    APP_FCM                         APP_CLASS_WEB         DPI        181866
10.72.112.47        389                   APP_LDAP              APP_CLASS_AUTHENTICATION         DPI        377167
34.234.202.11       443              APP_GRAMMARLY                         APP_CLASS_WEB         DPI        493063
10.71.30.46       32626                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI          3029
13.69.109.130       443              APP_MICROSOFT                         APP_CLASS_WEB         DPI        143057
145.14.152.92        21                    APP_FTP                APP_CLASS_FILE_SHARING         APM        248082
10.71.114.60      47788                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        382593
23.215.61.41         80         APP_WINDOWS_UPDATE                         APP_CLASS_WEB         DPI         17360
52.97.229.210       443                APP_OUTLOOK        APP_CLASS_BUSINESS_APPLICATION         DPI        404551
20.190.159.69       443              APP_OFFICE365      APP_CLASS_BUSINESS_COLLABORATION         APM         96480
10.71.114.60       4052                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        547570
194.58.207.20       123                    APP_NTP             APP_CLASS_NETWORK_SERVICE         APM        592478
13.107.43.14        443               APP_LINKEDIN           APP_CLASS_SOCIAL_NETWORKING         DPI        403041
10.71.114.60      33833                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        222690
10.71.114.234       902           APP_UNCLASSIFIED                APP_CLASS_UNCLASSIFIED         DPI          8767
10.111.129.11        53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM         28985
10.20.21.205      51887                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        439425
20.82.210.154       443              APP_MICROSOFT                         APP_CLASS_WEB         DPI        239331
80.78.5.196         443                    APP_SSL           APP_CLASS_TUNNELING_AND_VPN         DPI         32981
51.104.162.168      443    APP_WINDOWS_MARKETPLACE                         APP_CLASS_WEB         DPI        152446
18.195.205.47       443                    APP_SSL           APP_CLASS_TUNNELING_AND_VPN         DPI        555960
10.71.114.60      22480                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        332758
147.161.249.86     7680                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        590564
10.34.230.10         53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM        166694
10.71.114.60      45729                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        592013
52.113.195.132      443               APP_MS_TEAMS  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI         44842
10.71.114.60      43129                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI         92755
40.91.80.89         443    APP_WINDOWS_MARKETPLACE                         APP_CLASS_WEB         DPI         84972
52.104.113.27       443      APP_SHAREPOINT_ONLINE        APP_CLASS_BUSINESS_APPLICATION         DPI        299728
10.24.112.19      53657                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        362986
10.10.1.3           389                   APP_LDAP              APP_CLASS_AUTHENTICATION         DPI          6876
10.20.36.194      58431                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI         21243
31.13.81.5          443     APP_FACEBOOK_MESSENGER  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI        226441
40.99.204.242       443                APP_OUTLOOK        APP_CLASS_BUSINESS_APPLICATION         DPI         82341
40.108.241.27       443      APP_SHAREPOINT_ONLINE        APP_CLASS_BUSINESS_APPLICATION         DPI        102809
52.98.214.82        443                APP_OUTLOOK        APP_CLASS_BUSINESS_APPLICATION         DPI        136264
10.71.114.60      33854                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        253643
10.251.52.11         53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM        328089
10.20.34.109      53564                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        542429
10.71.112.203     52466                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        128717
10.20.70.249      60034                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        232130
20.54.24.69         443    APP_WINDOWS_MARKETPLACE                         APP_CLASS_WEB         DPI        307192
10.71.114.60      43320                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        414780
20.190.190.99       443              APP_MICROSOFT                         APP_CLASS_WEB         DPI        431824
10.71.114.30          0                   APP_ICMP             APP_CLASS_NETWORK_SERVICE         DPI         44410
82.145.216.20       443           APP_OPERA_UPDATE                         APP_CLASS_WEB         DPI         72631
10.20.36.194      57813                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        261195
10.41.157.13         53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM         51240
10.71.114.60      24088                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        438245
10.71.40.54       20102                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        523337
52.109.88.191       443              APP_MICROSOFT                         APP_CLASS_WEB         DPI         95460
10.71.114.60      37564                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        222967
142.250.203.130     443             APP_GOOGLE_ADS                         APP_CLASS_WEB         DPI        190571
104.22.57.185       443                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        145710
10.71.114.60       5610                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        225983
20.189.173.4        443               APP_MS_TEAMS  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI        292869
20.54.37.73         443              APP_MICROSOFT                         APP_CLASS_WEB         DPI        234670
10.71.114.60      27535                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        472008
212.181.170.177     123                    APP_NTP             APP_CLASS_NETWORK_SERVICE         APM        244468
10.90.8.55          389                   APP_LDAP              APP_CLASS_AUTHENTICATION         DPI         65733
10.72.112.158       443                    APP_SSL           APP_CLASS_TUNNELING_AND_VPN         DPI        132787
10.71.114.60      23445                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        589528
104.21.49.121       443             APP_CLOUDFLARE              APP_CLASS_INFRASTRUCTURE         DPI        438853
10.23.50.53          53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM         23007
185.46.215.67        80                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        135914
10.13.64.110        443                    APP_SSL           APP_CLASS_TUNNELING_AND_VPN         DPI        143870
2.18.230.193        443    APP_WINDOWS_MARKETPLACE                         APP_CLASS_WEB         DPI        356494
10.71.114.60      37018                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        267077
10.16.5.12           53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM         86334
10.71.114.60      40196                   APP_SNMP                  APP_CLASS_MANAGEMENT         DPI        507100
10.71.114.60      50149                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        298704
142.250.203.194     443             APP_GOOGLE_ADS                         APP_CLASS_WEB         DPI        189764
104.123.50.136      443           APP_LIVE_HOTMAIL                       APP_CLASS_EMAIL         DPI        469090
10.20.36.194      57395                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        456568
8.250.247.254        80         APP_WINDOWS_UPDATE                         APP_CLASS_WEB         DPI        186646
10.20.33.13       51443                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        281528
10.71.114.60      48649                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        493237
10.71.114.60      36038                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        166663
10.20.21.205      51851                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        564492
10.71.114.60      38989                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        587418
40.101.121.34       443                APP_OUTLOOK        APP_CLASS_BUSINESS_APPLICATION         DPI         96877
52.215.10.31        443                 APP_AMAZON                         APP_CLASS_WEB         DPI        202527
40.101.80.2         443                APP_OUTLOOK        APP_CLASS_BUSINESS_APPLICATION         DPI        438681
31.13.92.10         443               APP_FACEBOOK           APP_CLASS_SOCIAL_NETWORKING         DPI         84372
13.107.4.52          80              APP_MICROSOFT                         APP_CLASS_WEB         DPI         17536
13.107.42.16        443               APP_MS_TEAMS  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI        168761
52.114.128.86       443               APP_MS_TEAMS  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI        546059
31.13.67.33         443               APP_WHATSAPP  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI         16768
40.127.240.158      443        APP_TENCENT_MEETING      APP_CLASS_BUSINESS_COLLABORATION         APM        116449
10.20.21.205      52261                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        114899
147.161.249.96     7680                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI         34505
20.42.73.25         443              APP_MICROSOFT                         APP_CLASS_WEB         DPI        128178
54.146.183.135      443              APP_GRAMMARLY                         APP_CLASS_WEB         DPI        547938
10.71.114.234     55580                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        162829
10.71.114.60      36683                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        421820
10.71.112.203       135                APP_MS_DFSR             APP_CLASS_NETWORK_SERVICE         DPI        207878
52.113.194.132      443               APP_MS_TEAMS  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI        224695
10.20.36.194      58061                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        141185
10.29.0.5         57369                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        372833
10.71.114.60       1903                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        596002
157.240.229.63      443              APP_INSTAGRAM                         APP_CLASS_WEB         DPI        205165
35.204.106.198      443                    APP_SSL           APP_CLASS_TUNNELING_AND_VPN         DPI          8730
10.52.112.28       8037                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI         46278
192.168.1.2          80                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI         12426
10.176.5.66        7680                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        202915
10.71.114.60      50496                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        583819
10.52.112.11      61635                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        373073
142.251.39.110      443                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI         16335
165.225.206.44       80                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        198264
10.71.50.53          53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM           602
37.252.173.215      443                    APP_SSL           APP_CLASS_TUNNELING_AND_VPN         DPI        405725
10.71.112.31       8037                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        220659
10.20.36.194      58182                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI         66528
17.57.146.175      5223                   APP_APNS                         APP_CLASS_WEB         DPI        205952
10.230.134.17        53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM         54741
52.113.205.121      443               APP_MS_TEAMS  APP_CLASS_INTERNET_INSTANT_MESSAGING         DPI        250237
142.251.36.10       443                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        311059
10.2.20.245          53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM        123688
17.248.172.230      443                 APP_ICLOUD          APP_CLASS_STORAGE_AND_BACKUP         DPI        164125
67.26.9.254          80         APP_WINDOWS_UPDATE                         APP_CLASS_WEB         DPI        146148
10.71.114.60       5520                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        231997
172.224.39.137      443                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        203695
52.114.76.239       443                  APP_SKYPE      APP_CLASS_BUSINESS_COLLABORATION         DPI        267710
10.63.101.67      52873                    APP_SMB                APP_CLASS_FILE_SHARING         DPI         90111
10.16.65.182         53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM         86523
10.52.112.11      61639                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        372828
52.97.250.226       443                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        472788
10.71.114.60      46844                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        283336
10.71.100.11      54320                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        306599
52.48.48.251        443                    APP_SSL           APP_CLASS_TUNNELING_AND_VPN         DPI        370045
52.109.76.141       443              APP_MICROSOFT                         APP_CLASS_WEB         DPI        497440
10.71.100.12      58747                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        214480
10.71.114.60      41286                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        301827
10.72.112.47      65160                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        488883
10.71.113.250     59638                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        238731
52.98.88.242        443              APP_OFFICE365      APP_CLASS_BUSINESS_COLLABORATION         APM        349307
10.52.112.11        389                   APP_LDAP              APP_CLASS_AUTHENTICATION         DPI        360212
10.71.100.11      54327                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        306142
10.72.112.160       443                    APP_SSL           APP_CLASS_TUNNELING_AND_VPN         DPI        152013
10.239.158.253       53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM        343155
63.32.134.176       443                 APP_AMAZON                         APP_CLASS_WEB         DPI        270562
54.229.251.184      443           APP_SAMSUNG_APPS                         APP_CLASS_WEB         DPI        394975
10.104.64.235        53                    APP_DNS             APP_CLASS_NETWORK_SERVICE         APM        166695
216.58.215.78       443             APP_GOOGLE_GEN                         APP_CLASS_WEB         DPI        403122
10.71.114.60       5571                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI         73512
10.52.112.28       8037                    APP_TCP               APP_CLASS_OTHER_TCP_UDP         DPI        289808
192.168.1.2           0                   APP_ICMP             APP_CLASS_NETWORK_SERVICE         DPI        103850
20.42.65.84         443              APP_MICROSOFT                         APP_CLASS_WEB         DPI        193602
52.109.32.24        443              APP_MICROSOFT                         APP_CLASS_WEB         DPI        220747
192.168.1.5         443                    APP_SSL           APP_CLASS_TUNNELING_AND_VPN         DPI        105153
13.107.6.181        443              APP_MS_AD_RMS        APP_CLASS_BUSINESS_APPLICATION         DPI        227902
52.97.200.162       443                APP_OUTLOOK        APP_CLASS_BUSINESS_APPLICATION         DPI        589598
10.71.114.60      43315                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        287710
10.71.114.60      50368                    APP_UDP               APP_CLASS_OTHER_TCP_UDP         DPI        479458
