FID        SECURE  SEGID     FDSN  MAX_RECV_FDSN  FDSN_READ  LAST_LATE_FDSN         SRC_IP          DEST_IP  SRC_PORT  DEST_PORT  PROTO  DSCP  PRIORITY                      APPLICATION                                 APP_CLASS   TRAFFIC-TYPE                                 ROUTE  ROUTE-POL     LINK-POL               BIZ-POL      NH-ID    LINK-ID               FLAGS1  VERSION    SRC            ADDR              SR              DR  FLOW AGE MS  IDLE TIME MS  CBH-FLOW  DROPS
43225577        0      1        0              0          0               0    192.168.0.1    165.225.26.44     34077         80      6     0      high                     APP_HTTP(67)                   APP_CLASS_VELOCLOUD(20)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance  VeloCloud Management        N/A  00000000-  0x800000000a000000L        1  local  0x7f94a456b160  0x7f948e584b80  0x7f948e584450       192936        191901         0      2
43226599        0      0        0              0          0               0   10.239.30.24      40.90.65.28     61444        443      6     0    normal    APP_WINDOWS_MARKETPLACE(1111)                         APP_CLASS_WEB(19)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        3  local  0x7f942f138950  0x7f948e584170  0x7f948e5842e0       107998        107361         0      0
43225356        1      0        7              5          5               0  10.239.30.152     10.71.112.84     53592        135      6     0    normal                APP_MS_DFSR(3722)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A    0x48802800000000L        2  local  0x7f94a4681470  0x7f948e584170  0x7f948e5ce080       218395        206743         0      0
43225463        1      0        1              1          1               0  10.239.30.152      10.71.50.53     58515         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f93f2f02020  0x7f948e584170  0x7f948e5ce080       208433        208396         0      0
43225667        0      0        0              0          0               0   10.239.30.24   204.79.197.239     61077        443      6     0    normal              APP_MICROSOFT(2821)                         APP_CLASS_WEB(19)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f94a41d0c50  0x7f948e584170  0x7f948e5842e0       183323        119324         0      0
43206352        0      0        0              0          0               0   10.239.30.16     40.99.214.34     49400        443      6     0    normal                APP_OUTLOOK(1478)         APP_CLASS_BUSINESS_APPLICATION(4)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f942ffa7e70  0x7f948e584170  0x7f948e5842e0      2589021         52719         0      0
43224502        0      1        0              0          0               0  192.168.0.196      13.107.5.88     56862        443      6     0    normal                APP_OUTLOOK(1478)         APP_CLASS_BUSINESS_APPLICATION(4)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f94a5631c90  0x7f948e5bc830  0x7f948e584450       321833        225533         0      0
43213354        1      0       19             21         21               0  10.239.30.155      10.20.37.27     65352      28292      6     0    normal                   APP_DCERPC(26)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance          User Default  68745f57-        N/A    0x48002800000000L        2   peer  0x7f943372da20  0x7f948e584170  0x7f948e5ce7b0      1670965        227337         0      0
43225501        1      0        1              1          1               0  10.239.30.152      10.71.50.53     59999         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f9416e8ae20  0x7f948e584170  0x7f948e5ce080       204829        204792         0      0
43225179        1      0        8             13         13               0   10.239.30.25      10.71.50.11     57219        443      6     0    normal                     APP_SSL(199)           APP_CLASS_TUNNELING_AND_VPN(18)  transactional               Branch to Branch Direct    gateway  loadbalance     Tunneling and VPN  68745f57-        N/A    0x48802800000000L        1  local  0x7f940d69b9e0  0x7f948e584170  0x7f948e5ce080       239962        239756         0      0
43226319        0      0        0              0          0               0  10.239.30.115      52.97.163.2     64550        443      6     0    normal                APP_OUTLOOK(1478)         APP_CLASS_BUSINESS_APPLICATION(4)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4000000a000000L        1  local  0x7f943a6a2aa0  0x7f948e584170  0x7f948e5842e0       127722         19454         0      0
43225880        1      0        1              1          1               0  10.239.30.152      10.71.50.53     57613         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f93f8005440  0x7f948e584170  0x7f948e5ce080       164724        164683         0      0
43226587        1      0       14             13         13               0   10.239.30.64     10.13.64.110     60722        443      6     0    normal                     APP_SSL(199)           APP_CLASS_TUNNELING_AND_VPN(18)  transactional               Branch to Branch Direct    gateway  loadbalance     Tunneling and VPN  68745f57-        N/A    0x48802800000000L        1  local  0x7f94a42dc610  0x7f948e584170  0x7f948e5ce7b0       109271         75478         0      0
43205498        1      0      375            524        524               0   10.239.30.25     10.71.114.72     55930        443      6     0    normal                     APP_SSL(199)           APP_CLASS_TUNNELING_AND_VPN(18)  transactional               Branch to Branch Direct    gateway  loadbalance     Tunneling and VPN  68745f57-        N/A    0x48002800000000L        1  local  0x7f94a4075980  0x7f948e584170  0x7f948e5ce080      2722935          1485         0      0
43226170        0      1        0              0          0               0  192.168.0.148       31.13.81.5     58629        443      6     0    normal     APP_FACEBOOK_MESSENGER(2331)  APP_CLASS_INTERNET_INSTANT_MESSAGING(10)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f940d462a70  0x7f948e5bc830  0x7f948e584450       142291        138564         0      0
43224342        0      0        0              0          0               0   10.239.30.18    52.97.250.210     61231        443      6     0    normal                APP_OUTLOOK(1478)         APP_CLASS_BUSINESS_APPLICATION(4)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f94a40ffbd0  0x7f948e584170  0x7f948e5842e0       338911        222421         0      0
43223484        0      0        0              0          0               0   10.239.30.23    52.232.19.237     56652        443      6     0    normal          APP_WINDOWS_AZURE(1288)               APP_CLASS_INFRASTRUCTURE(9)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4000000a000000L        1  local  0x7f94a40ebdc0  0x7f948e584170  0x7f948e5842e0       429825          2312         0      0
43226313        1      0       24             24         24               0  10.239.30.154      10.72.54.13     60130       9990      6     0    normal                 APP_SPLUNK(2603)                         APP_CLASS_WEB(19)  transactional               Branch to Branch Direct    gateway  loadbalance                   Web  07fe0dea-        N/A    0x48802800000000L        1  local  0x7f94a40e8780  0x7f948e584170  0x7f948e5b4840       128785         97847         0      0
43191032        1      0       14             13         13               0  10.239.30.155    10.71.114.119     65024      10123      6     0    normal                     APP_SSL(199)           APP_CLASS_TUNNELING_AND_VPN(18)  transactional               Branch to Branch Direct    gateway  loadbalance     Tunneling and VPN  68745f57-        N/A    0x48002800000000L        1  local  0x7f94a42c8570  0x7f948e584170  0x7f948e5ce080      4714249        210994         0      0
43227021        1      0        1              1          1               0   10.239.30.16    10.230.134.18     50900         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f943802b530  0x7f948e584170  0x7f948e5d9880        54141         54103         0      0
43227391        0      0        1              1          1               0  10.239.31.249          8.8.4.4     50608         53     17    32      high         APP_VELOCLOUD_MGMT(4095)                   APP_CLASS_VELOCLOUD(20)  transactional                     Cloud via Gateway    gateway  loadbalance  VeloCloud Management  157f9142-        N/A                 0x0L        1  local  0x7f941c3d96c0  0x7f948e585700  0x7f948e5842e0         6585          6560         0      0
43226055        0      0        0              0          0               0  10.239.30.121    44.232.218.68      4264       9930     17     0    normal                     APP_UDP(216)               APP_CLASS_OTHER_TCP_UDP(21)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-      0x20000a000000L        1  local  0x7f94a42f91b0  0x7f948e584170  0x7f948e5845c0       149595        149427         0      0
43226746        0      1        0              0          0               0    192.168.0.1   165.225.206.48     56249         80      6     0      high                     APP_HTTP(67)                   APP_CLASS_VELOCLOUD(20)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance  VeloCloud Management        N/A  c9e3c5a5-  0x804080000a000000L        1  local  0x7f94a4603ea0  0x7f948e584b80  0x7f948e584450        95798         95775         0      0
FID        SECURE  SEGID     FDSN  MAX_RECV_FDSN  FDSN_READ  LAST_LATE_FDSN         SRC_IP          DEST_IP  SRC_PORT  DEST_PORT  PROTO  DSCP  PRIORITY                      APPLICATION                                 APP_CLASS   TRAFFIC-TYPE                                 ROUTE  ROUTE-POL     LINK-POL               BIZ-POL      NH-ID    LINK-ID               FLAGS1  VERSION    SRC            ADDR              SR              DR  FLOW AGE MS  IDLE TIME MS  CBH-FLOW  DROPS
43225822        0      0        0              0          0               0   10.239.30.24     87.116.46.90     61138        443      6     0    normal                     APP_SSL(199)           APP_CLASS_TUNNELING_AND_VPN(18)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f94a4309b00  0x7f948e584170  0x7f948e5845c0       169333        169137         0      0
43226563        1      0        1              1          1               0  10.239.30.152      10.71.50.53     60041         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f94a42e8810  0x7f948e584170  0x7f948e5ce080       111502        111215         0      0
43225971        0      0        0              0          0               0  10.239.30.157   192.168.200.26     28839        389     17     0    normal                    APP_LDAP(100)               APP_CLASS_AUTHENTICATION(3)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-         0x20a000001L        1  local  0x7f94a40bdb30  0x7f948e584170  0x7f948e5842e0       156726        156726         0      0
43225357        0      0        0              0          0               0  10.239.30.121    44.232.218.68      4240       9930     17     0    normal                     APP_UDP(216)               APP_CLASS_OTHER_TCP_UDP(21)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-      0x20000a000000L        1  local  0x7f94a40e8e50  0x7f948e584170  0x7f948e5845c0       218359        218191         0      0
43226523        1      0        7             10         10               0  10.239.30.151    10.71.114.119       135      57831      6     0    normal                     APP_KRB5(97)               APP_CLASS_AUTHENTICATION(3)  transactional               Branch to Branch Direct    gateway  loadbalance          User Default  68745f57-        N/A    0x48802800000000L        1   peer  0x7f94a45f6230  0x7f948e584170  0x7f948e5ce080       116593        113766         0      0
43205510        1      0      439            851        851               0   10.239.30.25     10.71.114.72     55935        443      6     0    normal                     APP_SSL(199)           APP_CLASS_TUNNELING_AND_VPN(18)  transactional               Branch to Branch Direct    gateway  loadbalance     Tunneling and VPN  68745f57-        N/A    0x48002800000000L        1  local  0x7f94a52c6890  0x7f948e584170  0x7f948e5ce080      2722524          1485         0      0
43213339        1      0        3              5          5               0  10.239.30.155      10.20.37.27       135      28276      6     0    normal                APP_MS_DFSR(3722)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance          User Default  68745f57-        N/A    0x48002800000000L        1   peer  0x7f94a467f9f0  0x7f948e584170  0x7f948e5ce7b0      1671489       1671101         0      0
43226980        0      0        0              0          0               0  10.239.30.115    52.112.115.58     64576        443      6     0    normal               APP_MS_TEAMS(3374)  APP_CLASS_INTERNET_INSTANT_MESSAGING(10)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4000000a000000L        2  local  0x7f9416e69240  0x7f948e584170  0x7f948e5845c0        56680         10881         0      0
43225620        1      0        1              1          1               0   10.239.30.64    10.230.134.18     60067         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f94a42a7450  0x7f948e584170  0x7f948e5d9880       186788        186635         0      0
43188575        0      0        0              0          0               0   10.239.30.19    52.232.19.237     52123        443      6     0    normal          APP_WINDOWS_AZURE(1288)               APP_CLASS_INFRASTRUCTURE(9)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4000000a000000L        1  local  0x7f9414220180  0x7f948e584170  0x7f948e5845c0      5065102          8719         0      0
43225917        0      0        0              0          0               0   10.239.30.24    20.190.159.22     61198        443      6     0    normal              APP_OFFICE365(1448)       APP_CLASS_BUSINESS_COLLABORATION(5)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f9421b9ffd0  0x7f948e584170  0x7f948e5842e0       161408        160185         0      0
43226486        0      1        0              0          0               0   192.168.0.18          8.8.4.4     64435         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-           0xa000000L        1  local  0x7f94a45e38a0  0x7f948e5bc830  0x7f948e584730       119123        119114         0      0
43227407        1      0        1              1          1               0  10.239.30.152      10.71.50.53     57617         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f940c7fa950  0x7f948e584170  0x7f948e5ce080         4152          4114         0      0
43226675        1      0        1              1          1               0  10.239.30.115    10.230.134.18     64670         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f94194de330  0x7f948e584170  0x7f948e5d9880       100734        100574         0      0
43226750        0      0        0              0          0               0   10.239.30.23   172.67.184.146     49802        443     17     0    normal                     APP_UDP(216)               APP_CLASS_OTHER_TCP_UDP(21)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-           0xa000000L        1  local  0x7f94a4605420  0x7f948e584170  0x7f948e5842e0        95277         95182         0      0
43226753        0      0        0              0          0               0  10.239.30.121    44.224.180.80      4280       9930     17     0    normal                     APP_UDP(216)               APP_CLASS_OTHER_TCP_UDP(21)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-      0x20000a000000L        1  local  0x7f94a4606440  0x7f948e584170  0x7f948e5845c0        94356         94186         0      0
43227331        0      0        0              0          0               0  10.239.30.115    52.97.144.178     64582        443      6     0    normal                APP_OUTLOOK(1478)         APP_CLASS_BUSINESS_APPLICATION(4)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4000000a000000L        1  local  0x7f94a52d8590  0x7f948e584170  0x7f948e5842e0        13869         11206         0      0
43226261        0      0        0              0          0               0  10.239.31.249    165.225.26.44     46215         80      6     0      high                     APP_HTTP(67)                   APP_CLASS_VELOCLOUD(20)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance  VeloCloud Management        N/A  00000000-  0x800000000a000000L        1  local  0x7f93f8017360  0x7f948e585700  0x7f948e5842e0       135258        134238         0      2
43226733        0      1        0              0          0               0   192.168.0.18  199.232.138.248     61861        443      6     0    normal                 APP_SPOTIFY(534)                       APP_CLASS_MEDIA(12)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f94a456f330  0x7f948e5bc830  0x7f948e584450        97449         81112         0      0
43227026        1      0       84             96         96               0   10.239.30.24    10.71.104.215     61514        443      6     0    normal                  APP_HTTP2(2553)                         APP_CLASS_WEB(19)  transactional               Branch to Branch Direct    gateway  loadbalance                   Web  68745f57-        N/A    0x48002800000000L        1  local  0x7f94a427abc0  0x7f948e584170  0x7f948e5ce080        53715         17413         0      0
43226449        0      1        0              0          0               0   192.168.0.18          8.8.4.4     58936         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-           0xa000000L        1  local  0x7f940d687d70  0x7f948e5bc830  0x7f948e584730       120243        120215         0      0
43224680        1      0        1              1          1               0   10.239.30.18    10.230.134.18     53232         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f9421bcf320  0x7f948e584170  0x7f948e5d9880       297378        297341         0      0
43226771        0      0       13             10         10               0  10.239.31.249   35.157.214.226     54759        443      6     0      high         APP_VELOCLOUD_MGMT(4095)                   APP_CLASS_VELOCLOUD(20)  transactional                     Cloud via Gateway    gateway  loadbalance  VeloCloud Management  157f9142-        N/A      0x800100000000L        1  local  0x7f94a460d6d0  0x7f948e585700  0x7f948e5842e0        93037         92852         0      0
43225739        1      0        1              1          1               0  10.239.30.152      10.71.50.53     58160         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f93f2efd4d0  0x7f948e584170  0x7f948e5ce080       177001        176963         0      0
43225381        1      0        1              0          0               0  10.239.30.157        10.9.0.52     41394        389     17     0    normal                    APP_LDAP(100)               APP_CLASS_AUTHENTICATION(3)  transactional               Branch to Branch Direct    gateway  loadbalance        Authentication  68745f57-        N/A     0x8002800000001L        1  local  0x7f94a4200860  0x7f948e584170  0x7f948e5ce7b0       216611        216611         0      0
43225578        0      0        0              0          0               0   10.239.30.18     52.109.32.24     61333        443      6     0    normal              APP_MICROSOFT(2821)                         APP_CLASS_WEB(19)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f94380091c0  0x7f948e584170  0x7f948e5842e0       192674        100260         0      0
43226280        0      0        0              0          0               0  10.239.30.115     40.126.32.99     64548        443      6     0    normal              APP_MICROSOFT(2821)                         APP_CLASS_WEB(19)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f94a40bfe60  0x7f948e584170  0x7f948e5842e0       133177        132801         0      0
43227000        0      0        0              0          0               0  10.239.31.178   165.225.29.187     61957        443      6     0    normal                     APP_SSL(199)           APP_CLASS_TUNNELING_AND_VPN(18)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f94a41e4040  0x7f948e584170  0x7f948e5842e0        55281         39692         0      0
43224854        1      0       24             24         24               0  10.239.30.151      10.24.54.13     55025       9990      6     0    normal                 APP_SPLUNK(2603)                         APP_CLASS_WEB(19)  transactional               Branch to Branch Direct    gateway  loadbalance                   Web  68745f57-        N/A    0x48802800000000L        1  local  0x7f94a4314020  0x7f948e584170  0x7f948e5ce7b0       280405        250092         0      0
43226960        0      0        0              0          0               0  10.239.31.178  172.217.168.238     49456        443     17     0    normal                     APP_UDP(216)               APP_CLASS_OTHER_TCP_UDP(21)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-           0xa000000L        1  local  0x7f940c7f6500  0x7f948e584170  0x7f948e5845c0        59308         59172         0      0
43226860        0      0        0              0          0               0   10.239.30.25    40.101.61.130     57263        443      6     0    normal                APP_OUTLOOK(1478)         APP_CLASS_BUSINESS_APPLICATION(4)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4000000a000000L        3  local  0x7f94a4190bf0  0x7f948e584170  0x7f948e5842e0        81108         26838         0      0
43226621        0      0        0              0          0               0   10.239.30.24    23.61.231.229     61452        443      6     0    normal                APP_OUTLOOK(1478)         APP_CLASS_BUSINESS_APPLICATION(4)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f940d6667c0  0x7f948e584170  0x7f948e5842e0       107079         41929         0      0
43224559        0      1        0              0          0               0  192.168.0.196     40.99.148.82     53070        443      6     0    normal                APP_OUTLOOK(1478)         APP_CLASS_BUSINESS_APPLICATION(4)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f94a456ac00  0x7f948e5bc830  0x7f948e584450       316176        225534         0      0
43226115        1      0        1              1          1               0  10.239.30.155      10.71.50.53     61686         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f93f802f190  0x7f948e584170  0x7f948e5ce080       145472        145435         0      0
43225489        0      0        0              0          0               0  10.239.30.155    52.97.201.114     63012        443      6     0    normal              APP_OFFICE365(1448)       APP_CLASS_BUSINESS_COLLABORATION(5)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f9423ff5750  0x7f948e584170  0x7f948e5845c0       205432        205168         0      0
43226798        0      0        0              0          0               0   10.239.30.76   192.36.143.130       123        123     17    46    normal                     APP_NTP(137)             APP_CLASS_NETWORK_SERVICE(13)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-           0xa000000L        1  local  0x7f942f13f790  0x7f948e584170  0x7f948e5845c0        89532         89489         0      0
43226522        1      0        3              6          6               0  10.239.30.151    10.71.114.119       135      57829      6     0    normal                   APP_MSRPC(742)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance          User Default  68745f57-        N/A    0x48a02800000000L        1   peer  0x7f94a45f5a80  0x7f948e584170  0x7f948e5ce080       116708        113803         0      0
43226831        1      0        3              0          0               0  10.239.30.169      10.71.30.46     53770      32626      6     0    normal                     APP_TCP(205)               APP_CLASS_OTHER_TCP_UDP(21)  transactional               Branch to Branch Direct    gateway  loadbalance     Default-Any-Other  68745f57-        N/A     0x8202800000000L        1  local  0x7f942f1453b0  0x7f948e584170  0x7f948e5ce080        85223         82223         0      0
43225915        0      0        0              0          0               0   10.239.30.24     13.107.6.163     61196        443      6     0    normal              APP_OFFICE365(1448)       APP_CLASS_BUSINESS_COLLABORATION(5)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f94a40cfa10  0x7f948e584170  0x7f948e5842e0       162574        119280         0      0
43224947        1      0        1              1          1               0   10.239.30.18    10.230.134.18     62346         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f94a4664b20  0x7f948e584170  0x7f948e5d9880       271813        271776         0      0
43227096        1      0        2              2          2               0  10.239.30.178     10.71.114.60       161      25446     17     0    normal                    APP_SNMP(190)                  APP_CLASS_MANAGEMENT(11)  transactional               Branch to Branch Direct    gateway  loadbalance          User Default  68745f57-        N/A     0x8002800000000L        1   peer  0x7f94a45be890  0x7f948e584170  0x7f948e5ce080        47868         47795         0      0
43226692        1      0        1              1          1               0  10.239.30.115    10.230.134.18     60181         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f94a4043a60  0x7f948e584170  0x7f948e5d9880       100380        100343         0      0
43226903        0      0        0              0          0               0   10.239.30.17   147.161.249.96     54177       7680      6     0    normal                     APP_TCP(205)               APP_CLASS_OTHER_TCP_UDP(21)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x40a0000a000000L        1  local  0x7f94a42718d0  0x7f948e584170  0x7f948e5845c0        71441         71423         0      0
43226349        1      0        3              0          0               0  10.239.30.154     10.72.112.13     60133       5508      6     0    normal                     APP_TCP(205)               APP_CLASS_OTHER_TCP_UDP(21)  transactional               Branch to Branch Direct    gateway  loadbalance     Default-Any-Other  07fe0dea-        N/A     0x8202800000000L        1  local  0x7f94a414ed40  0x7f948e584170  0x7f948e5b4840       126876        117875         0      0
43227196        1      0        1              1          1               0  10.239.30.152      10.71.50.53     57656         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f94a42210d0  0x7f948e584170  0x7f948e5ce080        35790         35724         0      0
43225282        1      0       10              9          9               0   10.239.30.24     10.24.112.19     60946        389      6     0    normal                    APP_LDAP(100)               APP_CLASS_AUTHENTICATION(3)  transactional               Branch to Branch Direct    gateway  loadbalance        Authentication  68745f57-        N/A    0x48802800000000L        1  local  0x7f94a4104830  0x7f948e584170  0x7f948e5ce7b0       224980        224082         0      0
43227121        1      0        0             10         10               0  10.239.30.149     10.71.114.60       161      29001     17     0    normal                    APP_SNMP(190)                  APP_CLASS_MANAGEMENT(11)  transactional               Branch to Branch Direct    gateway  loadbalance          User Default  68745f57-        N/A     0x8002802000000L        1   peer  0x7f94a4052510  0x7f948e584170  0x7f948e5ce080        45727         19662         0      0
43200496        1      0        3              5          5               0  10.239.30.155      10.20.37.49       135      65372      6     0    normal                APP_MS_DFSR(3722)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance          User Default  68745f57-        N/A    0x48002800000000L        1   peer  0x7f94a41baca0  0x7f948e584170  0x7f948e5ce7b0      3318106       3317705         0      0
43225652        1      0        1              0          0               0  10.239.30.149    10.71.114.234     15429        902     17     0      high           APP_UNCLASSIFIED(3902)                 APP_CLASS_UNCLASSIFIED(0)       realtime               Branch to Branch Direct    gateway    replicate       Default-Any-UDP  68745f57-        N/A     0x8002800000001L        1  local  0x7f94a4114c80  0x7f948e584170  0x7f948e5ce080       184785        184785         0      0
43226255        1      0       24             24         24               0  10.239.30.179     10.71.114.60       161       4771     17     0    normal                    APP_SNMP(190)                  APP_CLASS_MANAGEMENT(11)  transactional               Branch to Branch Direct    gateway  loadbalance          User Default  68745f57-        N/A     0x8002800000000L        1   peer  0x7f94a4003ff0  0x7f948e584170  0x7f948e5ce080       135786        134823         0      0
FID        SECURE  SEGID     FDSN  MAX_RECV_FDSN  FDSN_READ  LAST_LATE_FDSN         SRC_IP          DEST_IP  SRC_PORT  DEST_PORT  PROTO  DSCP  PRIORITY                      APPLICATION                                 APP_CLASS   TRAFFIC-TYPE                                 ROUTE  ROUTE-POL     LINK-POL               BIZ-POL      NH-ID    LINK-ID               FLAGS1  VERSION    SRC            ADDR              SR              DR  FLOW AGE MS  IDLE TIME MS  CBH-FLOW  DROPS
43226464        0      1        0              0          0               0   192.168.0.18          8.8.4.4     64166         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-           0xa000000L        1  local  0x7f940d68f0a0  0x7f948e5bc830  0x7f948e584730       119793        119785         0      0
